timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780569530789,300,POST /api/auth/login,200,OK,Users 1-6,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,300,0,3
1780569530790,299,POST /api/auth/login,200,OK,Users 1-10,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,299,0,2
1780569530904,188,GET /api/todos,401,Unauthorized,Users 1-8,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,188,0,1
1780569530896,196,GET /api/todos,200,OK,Users 1-9,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,196,0,1
1780569530896,197,GET /api/todos,200,OK,Users 1-3,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,197,0,2
1780569530897,196,GET /api/todos,200,OK,Users 1-1,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,196,0,1
1780569531092,3,GET Frontend /,200,OK,Users 1-8,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569531092,3,GET Frontend /,200,OK,Users 1-9,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569531093,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569531093,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569530914,299,POST /api/auth/login,400,Bad Request,Users 1-4,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,299,0,1
1780569530907,310,POST /api/auth/login,200,OK,Users 1-7,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,310,0,2
1780569530907,310,POST /api/auth/login,200,OK,Users 1-5,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,310,0,1
1780569531090,135,GET /api/todos,200,OK,Users 1-10,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,135,0,2
1780569531090,135,GET /api/todos,200,OK,Users 1-2,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,135,0,2
1780569531090,136,GET /api/todos,200,OK,Users 1-6,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,136,0,2
1780569531225,4,GET Frontend /,200,OK,Users 1-10,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569531231,3,GET Frontend /,200,OK,Users 1-6,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569531231,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569531214,254,GET /api/todos,401,Unauthorized,Users 1-4,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,254,0,2
1780569531096,372,POST /api/auth/login,200,OK,Users 1-3,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,372,0,1
