timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780567721454,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,5,0,2
1780567721455,6,GET /api/todos,401,Unauthorized,Users 1-4,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,6,0,2
1780567721455,7,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,7,0,2
1780567721459,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721459,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721462,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721462,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721467,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,2
1780567721467,3,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,3,0,1
1780567721467,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721467,4,GET Frontend /,200,OK,Users 1-4,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,3
1780567721470,4,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721471,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721470,4,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721471,5,POST /api/auth/login,401,Unauthorized,Users 1-4,text,false,,275,234,4,4,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721474,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,3,0,1
1780567721474,4,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721476,2,GET /api/todos,401,Unauthorized,Users 1-4,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,2,0,1
1780567721474,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721478,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,2
1780567721478,3,GET Frontend /,200,OK,Users 1-4,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,2
1780567721478,4,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721479,3,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,3,0,1
1780567721481,4,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721481,5,POST /api/auth/login,401,Unauthorized,Users 1-4,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721485,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721486,3,GET /api/todos,401,Unauthorized,Users 1-4,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,3,0,1
1780567721488,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,2
1780567721488,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,2
1780567721489,2,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,2,0,1
1780567721489,3,GET Frontend /,200,OK,Users 1-4,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721491,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721491,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,234,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721491,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721492,5,POST /api/auth/login,401,Unauthorized,Users 1-4,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721496,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
